Partner ID,Field Partner Name,sector,Loan Theme ID,Loan Theme Type,country,forkiva,region,geocode_old,ISO,number,amount,LocationName,geocode,names,geo,lat,lon,mpi_region,mpi_geo,rural_pct
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Magongo, Mombasa",,KEN,1,200,"Magongo, Mombasa, Kenya","[(-4.0192735, 39.6162891)]",Magongo Road; Mombasa; Mombasa County; Kenya,"(-4.0192735, 39.6162891)",-4.0192735,39.6162891,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Majengo Mapya, Mombasa",,KEN,1,300,"Majengo Mapya, Mombasa, Kenya","[(-4.0875822, 39.666134)]",Mombasa; Kenya,"(-4.0875822, 39.666134)",-4.0875822,39.666134,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Majengo mapya,,KEN,1,300,"Majengo mapya, Kenya","[(-4.0875822, 39.666134)]",Mombasa; Kenya,"(-4.0875822, 39.666134)",-4.0875822,39.666134,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Makueni,,KEN,85,26550,"Makueni, Kenya","[(-1.7864953, 37.63110710000001)]","['Makueni County', 'Kenya']","(-1.7864953, 37.63110710000001)",-1.7864953,37.6311071,"Nyanza, Kenya","(-1.2849963, 36.8272273)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Manyatta,Kisumu",,KEN,1,200,"Manyatta,Kisumu, Kenya","[(-0.0862849, 34.7823648)]",Manyatta; Kisumu; Kisumu County; Kenya,"(-0.0862849, 34.7823648)",-0.0862849,34.7823648,"Western, Kenya","(-0.115003, 34.851379)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Mari Mani   Mombasa,,KEN,3,1000,"Mari Mani   Mombasa, Kenya","[(-3.9609291, 39.6676423)]",Kengelani Road; Mombasa; Mombasa County; Kenya,"(-3.9609291, 39.6676423)",-3.9609291,39.6676423,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Mari Mani, Bamburi",,KEN,3,800,"Mari Mani, Bamburi, Kenya",,,"(1000.0, 1000.0)",,,KEN,,65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Mariakani, Kaloleni",,KEN,3,1375,"Mariakani, Kaloleni, Kenya","[(-3.8140235, 39.6331488)]",Kaloleni; Kilifi County; Kenya,"(-3.8140235, 39.6331488)",-3.8140235,39.6331488,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Mariakani,,KEN,40,12875,"Mariakani, Kenya","[(-3.8634574, 39.4737607)]","['Mariakani', 'Kilifi County', 'Kenya']","(-3.8634574, 39.4737607)",-3.8634574,39.4737607,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Marikiti, Mombasa",,KEN,1,975,"Marikiti, Mombasa, Kenya","[(-4.0579581, 39.6745246)]",Nehru Road; Mombasa; Kenya,"(-4.0579581, 39.6745246)",-4.0579581,39.6745246,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Matsangoni, Kilifi",,KEN,1,925,"Matsangoni, Kilifi, Kenya","[(-3.3889344, 39.9273118)]",Matsangoni; Kilifi County; Kenya,"(-3.3889344, 39.9273118)",-3.3889344,39.9273118,"Coast, Kenya","(-3.2096898, 40.1169399)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Matuu,,KEN,145,44650,"Matuu, Kenya","[(-1.1407002, 37.5481236)]",Matuu; Machakos County; Kenya,"(-1.1407002, 37.5481236)",-1.1407002,37.5481236,"Nyanza, Kenya","(-1.2849963, 36.8272273)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000007zZ9P,Agriculture,Kenya,No,Matuu,,KEN,6,1850,"Matuu, Kenya","[(-1.1407002, 37.5481236)]",Matuu; Machakos County; Kenya,"(-1.1407002, 37.5481236)",-1.1407002,37.5481236,"Nyanza, Kenya","(-1.2849963, 36.8272273)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Mazeras; Mariakani,,KEN,4,1175,"Mazeras; Mariakani, Kenya","[(-3.9607225, 39.5473899)]",Mazeras; Kilifi County; Kenya,"(-3.9607225, 39.5473899)",-3.9607225,39.5473899,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Mgogengeni, Mombasa",,KEN,1,975,"Mgogengeni, Mombasa, Kenya",,,"(1000.0, 1000.0)",,,KEN,,65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Migosi, Kisumu",,KEN,1,200,"Migosi, Kisumu, Kenya","[(-0.0800459, 34.7816743)]",Migosi; Kisumu; Kisumu County; Kenya,"(-0.0800459, 34.7816743)",-0.0800459,34.7816743,"Western, Kenya","(-0.115003, 34.851379)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Mikindani, Mombasa",,KEN,71,18600,"Mikindani, Mombasa, Kenya","[(-4.007916199999999, 39.6285874)]",Mikindani; Mombasa; Coast; Kenya,"(-4.007916199999999, 39.6285874)",-4.0079162,39.6285874,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000PNSk,Green,Kenya,No,"Mikindani, Mombasa",,KEN,1,300,"Mikindani, Mombasa, Kenya","[(-4.007916199999999, 39.6285874)]",Mikindani; Mombasa; Coast; Kenya,"(-4.007916199999999, 39.6285874)",-4.0079162,39.6285874,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000PNSk,Green,Kenya,No,"Miknjuni, Miritini",,KEN,3,550,"Miknjuni, Miritini, Kenya","[(-3.9981655, 39.6010153)]",Mombasa; Kenya,"(-3.9981655, 39.6010153)",-3.9981655,39.6010153,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000007zZ9P,Agriculture,Kenya,No,"Miknjuni, Miritini",,KEN,1,200,"Miknjuni, Miritini, Kenya","[(-3.9981655, 39.6010153)]",Mombasa; Kenya,"(-3.9981655, 39.6010153)",-3.9981655,39.6010153,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Miknjuni, Miritini",,KEN,7,1850,"Miknjuni, Miritini, Kenya","[(-3.9981655, 39.6010153)]",Mombasa; Kenya,"(-3.9981655, 39.6010153)",-3.9981655,39.6010153,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Mikoroshoni, Mombasa",,KEN,1,300,"Mikoroshoni, Mombasa, Kenya","[(-3.9691463, 39.7290704)]",Utange; Mombasa; Coast; Kenya,"(-3.9691463, 39.7290704)",-3.9691463,39.7290704,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Miritini, Mombasa",,KEN,9,2025,"Miritini, Mombasa, Kenya","[(-4.001638, 39.5976015)]",Miritini; Mombasa; Coast; Kenya,"(-4.001638, 39.5976015)",-4.001638,39.5976015,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Mishomuhoroni Mombasa,,KEN,6,4675,"Mishomuhoroni Mombasa, Kenya","[(-4.021263, 39.6839264)]",Mombasa; Kenya,"(-4.021263, 39.6839264)",-4.021263,39.6839264,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Mkapuni, Kaloleni, Mombasa",,KEN,1,300,"Mkapuni, Kaloleni, Mombasa, Kenya","[(-3.899190099999999, 39.6032328)]",Kenya,"(-3.899190099999999, 39.6032328)",-3.8991901,39.6032328,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Mkapuni, Rabai Kaloleni",,KEN,1,300,"Mkapuni, Rabai Kaloleni, Kenya",,,"(1000.0, 1000.0)",,,KEN,,65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Mombasa,"(-4.05, 39.6666667)",KEN,12,5950,"Mombasa, Kenya","[(-4.0434771, 39.6682065)]",Mombasa; Mombasa County; Kenya,"(-4.0434771, 39.6682065)",-4.0434771,39.6682065,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Mtongwe, Mombasa",,KEN,2,1100,"Mtongwe, Mombasa, Kenya","[(-4.0917613, 39.6440744)]",Mtongwe; Mombasa; Coast; Kenya,"(-4.0917613, 39.6440744)",-4.0917613,39.6440744,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Mtopanga; Mombasa,,KEN,1,300,"Mtopanga; Mombasa, Kenya","[(-4, 39.7)]",Mto Panga; Mombasa; Mombasa County; Kenya,"(-4, 39.7)",-4,39.7,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Mtwapa Mombasa,,KEN,1,700,"Mtwapa Mombasa, Kenya","[(-3.9385695, 39.7497984)]",Mtwapa; Mombasa County; Kenya,"(-3.9385695, 39.7497984)",-3.9385695,39.7497984,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Mwamlai Jomvu, Mombasa",,KEN,1,50,"Mwamlai Jomvu, Mombasa, Kenya",,,"(1000.0, 1000.0)",,,KEN,,65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Mwamlai Mombasa,,KEN,2,350,"Mwamlai Mombasa, Kenya","[(-4.0351527, 39.6648462)]","['Chaani', 'Mombasa', 'Coast', 'Kenya']","(-4.0351527, 39.6648462)",-4.0351527,39.6648462,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Mwamlai, Chaani Kenya",,KEN,1,300,"Mwamlai, Chaani Kenya, Kenya","[(-4.0351527, 39.6648462)]",Chaani; Mombasa; Coast; Kenya,"(-4.0351527, 39.6648462)",-4.0351527,39.6648462,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Mwamlai, Mombasa",,KEN,1,150,"Mwamlai, Mombasa, Kenya","[(-4.0351527, 39.6648462)]",Chaani; Mombasa; Coast; Kenya,"(-4.0351527, 39.6648462)",-4.0351527,39.6648462,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Mwembelegeza,Bamburi Mombasa",,KEN,1,200,"Mwembelegeza,Bamburi Mombasa, Kenya","[(-4.0022496, 39.707903)]",Mombasa; Kenya,"(-4.0022496, 39.707903)",-4.0022496,39.707903,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Nairobi,"(-1.2833333, 36.8166667)",KEN,4,2475,"Nairobi, Kenya","[(-1.2920659, 36.8219462)]",Nairobi; Nairobi County; Kenya,"(-1.2920659, 36.8219462)",-1.2920659,36.8219462,"Nairobi, Kenya","(-1.2920659, 36.8219462)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000007zZ9P,Agriculture,Kenya,No,Nairobi,"(-1.2833333, 36.8166667)",KEN,1,100,"Nairobi, Kenya","[(-1.2920659, 36.8219462)]",Nairobi; Nairobi County; Kenya,"(-1.2920659, 36.8219462)",-1.2920659,36.8219462,"Nairobi, Kenya","(-1.2920659, 36.8219462)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Naivasha,"(-0.7166667, 36.4333333)",KEN,62,27350,"Naivasha, Kenya","[(-0.7171778, 36.4310251)]",Naivasha; Nakuru County; Kenya,"(-0.7171778, 36.4310251)",-0.7171778,36.4310251,"Nyanza, Kenya","(-1.2849963, 36.8272273)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000PNSk,Green,Kenya,No,Naivasha,"(-0.7166667, 36.4333333)",KEN,2,900,"Naivasha, Kenya","[(-0.7171778, 36.4310251)]",Naivasha; Nakuru County; Kenya,"(-0.7171778, 36.4310251)",-0.7171778,36.4310251,"Nyanza, Kenya","(-1.2849963, 36.8272273)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000007zZ9P,Agriculture,Kenya,No,Nakuru,"(-0.2833333, 36.0666667)",KEN,24,8125,"Nakuru, Kenya","[(-0.3030988, 36.080026)]",Nakuru; Nakuru County; Kenya,"(-0.3030988, 36.080026)",-0.3030988,36.080026,"Eastern, Kenya","(0.7137256, 35.517938)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000PNSk,Green,Kenya,No,Nakuru,"(-0.2833333, 36.0666667)",KEN,4,500,"Nakuru, Kenya","[(-0.3030988, 36.080026)]",Nakuru; Nakuru County; Kenya,"(-0.3030988, 36.080026)",-0.3030988,36.080026,"Eastern, Kenya","(0.7137256, 35.517938)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000007zZ9U,Education - Kenya,Kenya,No,Nakuru,"(-0.2833333, 36.0666667)",KEN,1,150,"Nakuru, Kenya","[(-0.3030988, 36.080026)]",Nakuru; Nakuru County; Kenya,"(-0.3030988, 36.080026)",-0.3030988,36.080026,"Eastern, Kenya","(0.7137256, 35.517938)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Nakuru,"(-0.2833333, 36.0666667)",KEN,118,48125,"Nakuru, Kenya","[(-0.3030988, 36.080026)]",Nakuru; Nakuru County; Kenya,"(-0.3030988, 36.080026)",-0.3030988,36.080026,"Eastern, Kenya","(0.7137256, 35.517938)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Namalakazi,Aldina Mombasa",,KEN,1,50,"Namalakazi,Aldina Mombasa, Kenya",,,"(1000.0, 1000.0)",,,KEN,,65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Nandarasi;Nyandarua,,KEN,1,200,"Nandarasi;Nyandarua, Kenya","[(-0.5299577000000001, 36.570379)]",Kenya; Nyandarua County,"(-0.5299577000000001, 36.570379)",-0.5299577,36.570379,"Nyanza, Kenya","(-1.2849963, 36.8272273)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Narok,"(0.5166667, 36.8666667)",KEN,60,26700,"Narok, Kenya","[(-1.0875428, 35.87706420000001)]",Narok; Narok County; Kenya,"(-1.0875428, 35.87706420000001)",-1.0875428,35.8770642,"Nairobi, Kenya","(-1.2920659, 36.8219462)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000007zZ9P,Agriculture,Kenya,No,Narok,"(0.5166667, 36.8666667)",KEN,12,5025,"Narok, Kenya","[(-1.0875428, 35.87706420000001)]",Narok; Narok County; Kenya,"(-1.0875428, 35.87706420000001)",-1.0875428,35.8770642,"Nairobi, Kenya","(-1.2920659, 36.8219462)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Ndunyu Njeru,,KEN,5,2000,"Ndunyu Njeru, Kenya","[(-0.5449803999999999, 36.5621393)]",Ndunyu Njeru; Nyandarua County; Kenya,"(-0.5449803999999999, 36.5621393)",-0.5449804,36.5621393,"Nyanza, Kenya","(-1.2849963, 36.8272273)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000007zZ9P,Agriculture,Kenya,No,Nyahururu,,KEN,3,850,"Nyahururu, Kenya","[(0.0351644, 36.3642919)]",Nyahururu; Nyandarua County; Kenya,"(0.0351644, 36.3642919)",0.0351644,36.3642919,"Eastern, Kenya","(0.7137256, 35.517938)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Nyahururu,,KEN,9,3700,"Nyahururu, Kenya","[(0.0351644, 36.3642919)]",Nyahururu; Nyandarua County; Kenya,"(0.0351644, 36.3642919)",0.0351644,36.3642919,"Eastern, Kenya","(0.7137256, 35.517938)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Nyalenda;Kisumu,,KEN,1,200,"Nyalenda;Kisumu, Kenya","[(-0.1266702, 34.7575059)]",Nyalenda; Kisumu; Kisumu County; Kenya,"(-0.1266702, 34.7575059)",-0.1266702,34.7575059,"Western, Kenya","(-0.115003, 34.851379)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Nyandarua South,,KEN,62,28700,"Nyandarua South, Kenya","[(-0.3994104, 36.4895161)]",Nyandarua County; Kenya,"(-0.3994104, 36.4895161)",-0.3994104,36.4895161,"Nyanza, Kenya","(-1.2849963, 36.8272273)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Nyandarua,,KEN,2,500,"Nyandarua, Kenya","[(-0.3994104, 36.4895161)]",Nyandarua County; Kenya,"(-0.3994104, 36.4895161)",-0.3994104,36.4895161,"Nyanza, Kenya","(-1.2849963, 36.8272273)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Obunga;Kisumu,,KEN,1,300,"Obunga;Kisumu, Kenya","[(-0.07957729999999999, 34.7699362)]",Obunga; Manyatta; Kisumu; Kisumu County; Kenya,"(-0.07957729999999999, 34.7699362)",-0.0795773,34.7699362,"Western, Kenya","(-0.115003, 34.851379)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Old town Mombasa,,KEN,1,300,"Old town Mombasa, Kenya","[(-4.0581134, 39.6756818)]",Old Town; Mombasa; Coast; Kenya,"(-4.0581134, 39.6756818)",-4.0581134,39.6756818,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Olkalou,,KEN,4,1500,"Olkalou, Kenya","[(-0.272699, 36.3775152)]",Ol Kalou; Nyandarua County; Kenya,"(-0.272699, 36.3775152)",-0.272699,36.3775152,"Nyanza, Kenya","(-1.2849963, 36.8272273)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Riat,Kisumu",,KEN,4,800,"Riat,Kisumu, Kenya","[(-0.0546037, 34.7564376)]",Kisumu; East Kisumu; Kisumu County; Kenya,"(-0.0546037, 34.7564376)",-0.0546037,34.7564376,"Western, Kenya","(-0.115003, 34.851379)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Sakutiek-Naivasha,,KEN,2,1450,"Sakutiek-Naivasha, Kenya",,,"(1000.0, 1000.0)",,,KEN,,65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Shieywe Vihiga,,KEN,1,600,"Shieywe Vihiga, Kenya",,,"(1000.0, 1000.0)",,,KEN,,65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Shika Adabu Likoni Mombasa,,KEN,1,400,"Shika Adabu Likoni Mombasa, Kenya","[(-4.116207699999999, 39.63743100000001)]",Likoni-Ukunda Road; Mombasa; Kenya,"(-4.116207699999999, 39.63743100000001)",-4.1162077,39.637431,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Siaya,"(0.06, 34.2861111)",KEN,34,8250,"Siaya, Kenya","[(-0.09982379999999999, 34.2747004)]",Siaya; Kenya,"(-0.09982379999999999, 34.2747004)",-0.0998238,34.2747004,"Western, Kenya","(-0.115003, 34.851379)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Tala,,KEN,22,6075,"Tala, Kenya","[(-1.2670262, 37.3201328)]",Tala; Machakos County; Kenya,"(-1.2670262, 37.3201328)",-1.2670262,37.3201328,"Nyanza, Kenya","(-1.2849963, 36.8272273)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000007zZ9P,Agriculture,Kenya,No,Tala,,KEN,12,3800,"Tala, Kenya","[(-1.2670262, 37.3201328)]",Tala; Machakos County; Kenya,"(-1.2670262, 37.3201328)",-1.2670262,37.3201328,"Nyanza, Kenya","(-1.2849963, 36.8272273)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000007zZ9P,Agriculture,Kenya,No,Tala;Kangundo,,KEN,49,11625,"Tala;Kangundo, Kenya","[(-1.2670262, 37.3201328)]",Tala; Machakos County; Kenya,"(-1.2670262, 37.3201328)",-1.2670262,37.3201328,"Nyanza, Kenya","(-1.2849963, 36.8272273)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Tala;Kangundo,,KEN,397,107650,"Tala;Kangundo, Kenya","[(-1.2670262, 37.3201328)]",Tala; Machakos County; Kenya,"(-1.2670262, 37.3201328)",-1.2670262,37.3201328,"Nyanza, Kenya","(-1.2849963, 36.8272273)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Tezo, Kilifi",,KEN,1,400,"Tezo, Kilifi, Kenya","[(-3.5363373, 39.8793465)]",B8; Kilifi; Kilifi County; Kenya,"(-3.5363373, 39.8793465)",-3.5363373,39.8793465,"Coast, Kenya","(-3.2096898, 40.1169399)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Uyombo, Kilifi",,KEN,2,1225,"Uyombo, Kilifi, Kenya","[(-3.3950636, 39.9632657)]",Uyombo; Kilifi County; Kenya,"(-3.3950636, 39.9632657)",-3.3950636,39.9632657,"Coast, Kenya","(-3.2096898, 40.1169399)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Vihiga,"(0.3, 34.9333333)",KEN,5,1350,"Vihiga, Kenya","[(0.0815877, 34.7229347)]",Vihiga County; Kenya,"(0.0815877, 34.7229347)",0.0815877,34.7229347,"Western, Kenya","(-0.115003, 34.851379)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Vihiga;,,KEN,3,675,"Vihiga;, Kenya","[(0.0815877, 34.7229347)]",Vihiga County; Kenya,"(0.0815877, 34.7229347)",0.0815877,34.7229347,"Western, Kenya","(-0.115003, 34.851379)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Vikwatani Mombasa,,KEN,5,1500,"Vikwatani Mombasa, Kenya","[(-3.9995334, 39.6937044)]",Mombasa; Kenya,"(-3.9995334, 39.6937044)",-3.9995334,39.6937044,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,"Vikwatani, Mombasa",,KEN,6,1200,"Vikwatani, Mombasa, Kenya","[(-3.9995334, 39.6937044)]",Mombasa; Kenya,"(-3.9995334, 39.6937044)",-3.9995334,39.6937044,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000wf0f,General,Kenya,No,Voi,,KEN,39,17900,"Voi, Kenya","[(-3.3973104, 38.5559336)]",Voi; Taita-Taveta County; Kenya,"(-3.3973104, 38.5559336)",-3.3973104,38.5559336,"Central, Kenya","(-4.0627412, 39.6771481)",65
133,VisionFund Kenya,General Financial Inclusion,a1050000000PNSk,Green,Kenya,No,Voi,,KEN,1,500,"Voi, Kenya","[(-3.3973104, 38.5559336)]",Voi; Taita-Taveta County; Kenya,"(-3.3973104, 38.5559336)",-3.3973104,38.5559336,"Central, Kenya","(-4.0627412, 39.6771481)",65
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Athi river,,KEN,1,600,"Athi river, Kenya","[(-1.4577245, 36.9785033)]",Athi River; Machakos County; Kenya,"(-1.4577245, 36.9785033)",-1.4577245,36.9785033,"Nairobi, Kenya","(-1.2920659, 36.8219462)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Bondo,,KEN,6,2200,"Bondo, Kenya","[(-0.1003371, 34.2754988)]",Bondo; Siaya; Kenya,"(-0.1003371, 34.2754988)",-0.1003371,34.2754988,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Bondo,,KEN,44,18325,"Bondo, Kenya","[(-0.1003371, 34.2754988)]",Bondo; Siaya; Kenya,"(-0.1003371, 34.2754988)",-0.1003371,34.2754988,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Bungoma,"(0.5666667, 34.5666667)",KEN,268,122050,"Bungoma, Kenya","[(0.5695252, 34.5583766)]",Bungoma; Bungoma County; Kenya,"(0.5695252, 34.5583766)",0.5695252,34.5583766,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002Vk6i,Higher Education,Kenya,No,Bungoma,"(0.5666667, 34.5666667)",KEN,1,300,"Bungoma, Kenya","[(0.5695252, 34.5583766)]",Bungoma; Bungoma County; Kenya,"(0.5695252, 34.5583766)",0.5695252,34.5583766,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Bungoma,"(0.5666667, 34.5666667)",KEN,6,3200,"Bungoma, Kenya","[(0.5695252, 34.5583766)]",Bungoma; Bungoma County; Kenya,"(0.5695252, 34.5583766)",0.5695252,34.5583766,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000000wf0j,General,Kenya,No,Busia,"(0.4166667, 34.25)",KEN,177,102125,"Busia, Kenya","[(0.4607691, 34.1114621)]",Busia; Busia County; Kenya,"(0.4607691, 34.1114621)",0.4607691,34.1114621,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Busia,"(0.4166667, 34.25)",KEN,4,1750,"Busia, Kenya","[(0.4607691, 34.1114621)]",Busia; Busia County; Kenya,"(0.4607691, 34.1114621)",0.4607691,34.1114621,"Western, Kenya","(-0.115003, 34.851379)",
138,SMEP Microfinance Bank,General Financial Inclusion,a1050000002XlHG,Agriculture,Kenya,No,Changamwe,,KEN,3,600,"Changamwe, Kenya","[(-4.0162795, 39.6234241)]",Changamwe; Mombasa; Coast; Kenya,"(-4.0162795, 39.6234241)",-4.0162795,39.6234241,"Central, Kenya","(-4.0627412, 39.6771481)",
